system:index,dNBR,severity,.geo
1576,0.03563500940799713,0,"{""type"":""Point"",""coordinates"":[150.5157026438058,-33.692884352649344]}"
1577,0.09894071519374847,0,"{""type"":""Point"",""coordinates"":[150.54556167972422,-33.57945622031714]}"
1578,-0.03883810341358185,0,"{""type"":""Point"",""coordinates"":[150.583492870935,-33.75150752158206]}"
1579,0.09127579629421234,0,"{""type"":""Point"",""coordinates"":[150.4802994537103,-33.7849474599455]}"
1580,0.24687345325946808,0,"{""type"":""Point"",""coordinates"":[150.29805819217324,-33.62881137483396]}"
1581,0.03169497102499008,0,"{""type"":""Point"",""coordinates"":[150.45789355309483,-33.58813276090325]}"
1582,0.0010707229375839233,0,"{""type"":""Point"",""coordinates"":[150.21901604841955,-33.55912778355664]}"
1583,-0.005247056484222412,0,"{""type"":""Point"",""coordinates"":[150.28206368252916,-33.704293176654794]}"
1584,-0.0013718754053115845,0,"{""type"":""Point"",""coordinates"":[150.56837616737806,-33.714582144685885]}"
1585,0.10405220836400986,0,"{""type"":""Point"",""coordinates"":[150.25644490932538,-33.73458219287751]}"
1586,0.27244946360588074,1,"{""type"":""Point"",""coordinates"":[150.48442834787943,-33.80521713022858]}"
1587,0.2819857597351074,1,"{""type"":""Point"",""coordinates"":[150.44606400706778,-33.6155642103924]}"
1588,-0.17244291305541992,0,"{""type"":""Point"",""coordinates"":[150.18645109751802,-33.70976218061716]}"
1589,0.13295182585716248,0,"{""type"":""Point"",""coordinates"":[150.25753676011666,-33.564105154307335]}"
1590,0.030416518449783325,0,"{""type"":""Point"",""coordinates"":[150.47434501122686,-33.86902647329144]}"
1591,0.045478686690330505,0,"{""type"":""Point"",""coordinates"":[150.56032205779067,-33.57919294240106]}"
1592,0.23338550329208374,0,"{""type"":""Point"",""coordinates"":[150.37493258893454,-33.58815212583978]}"
1593,0.010959818959236145,0,"{""type"":""Point"",""coordinates"":[150.48138022087187,-33.71106531315846]}"
1594,0.01152096688747406,0,"{""type"":""Point"",""coordinates"":[150.53319040899953,-33.71101939307107]}"
1595,0.23515336215496063,0,"{""type"":""Point"",""coordinates"":[150.35591317097033,-33.53394165765363]}"
1596,0.1024179458618164,0,"{""type"":""Point"",""coordinates"":[150.36078118416145,-33.60876432168055]}"
1597,-0.01971498131752014,0,"{""type"":""Point"",""coordinates"":[150.41984893372256,-33.741647281723644]}"
1598,0.2520946264266968,0,"{""type"":""Point"",""coordinates"":[150.28699177373548,-33.58193863765983]}"
1599,0.0066311657428741455,0,"{""type"":""Point"",""coordinates"":[150.34909317473333,-33.833917770176456]}"
1600,0.26539933681488037,0,"{""type"":""Point"",""coordinates"":[150.45175038466567,-33.794869622443386]}"
1601,0.2253299504518509,0,"{""type"":""Point"",""coordinates"":[150.3880701542074,-33.55677724440688]}"
1602,0.031468480825424194,0,"{""type"":""Point"",""coordinates"":[150.46152008413367,-33.66071342650424]}"
1603,0.10180629789829254,0,"{""type"":""Point"",""coordinates"":[150.4020478984501,-33.58606719883541]}"
1604,0.026036560535430908,0,"{""type"":""Point"",""coordinates"":[150.39726171357793,-33.77303008785138]}"
1605,0.10241986811161041,0,"{""type"":""Point"",""coordinates"":[150.39652553827003,-33.6470251487962]}"
1606,0.03930962085723877,0,"{""type"":""Point"",""coordinates"":[150.28045616174762,-33.73230488195361]}"
1607,0.12679561972618103,0,"{""type"":""Point"",""coordinates"":[150.4400952316576,-33.65780190824537]}"
1608,0.046362727880477905,0,"{""type"":""Point"",""coordinates"":[150.3046620065746,-33.809247063656244]}"
1609,0.02147991955280304,0,"{""type"":""Point"",""coordinates"":[150.6054150783923,-33.70470152360341]}"
1610,0.0891556590795517,0,"{""type"":""Point"",""coordinates"":[150.4490615016651,-33.872288542237705]}"
1611,0.020217731595039368,0,"{""type"":""Point"",""coordinates"":[150.2570138541978,-33.700437449107135]}"
1612,0.053201332688331604,0,"{""type"":""Point"",""coordinates"":[150.50833372906493,-33.688384187587054]}"
1613,0.33979466557502747,1,"{""type"":""Point"",""coordinates"":[150.41346432624604,-33.620077868598194]}"
1614,-0.0611259788274765,0,"{""type"":""Point"",""coordinates"":[150.46194356271766,-33.66022986775067]}"
1615,0.002390444278717041,0,"{""type"":""Point"",""coordinates"":[150.55192013563874,-33.888251408410895]}"
1616,0.054920494556427,0,"{""type"":""Point"",""coordinates"":[150.48043646860089,-33.42097030925865]}"
1617,0.09918121993541718,0,"{""type"":""Point"",""coordinates"":[150.59006537875504,-33.76299914825685]}"
1618,-0.011290892958641052,0,"{""type"":""Point"",""coordinates"":[150.25575504496356,-33.64726849866273]}"
1619,-0.04366487264633179,0,"{""type"":""Point"",""coordinates"":[150.29775415708727,-33.70593306081198]}"
1620,0.02549813687801361,0,"{""type"":""Point"",""coordinates"":[150.46115723110682,-33.50561089134003]}"
1621,0.08450838923454285,0,"{""type"":""Point"",""coordinates"":[150.54387007852696,-33.82771098566947]}"
1622,0.1728540062904358,0,"{""type"":""Point"",""coordinates"":[150.3629139400945,-33.53833649793147]}"
1623,0.21568894386291504,0,"{""type"":""Point"",""coordinates"":[150.29489340887187,-33.56261868734191]}"
1624,-0.04214733839035034,0,"{""type"":""Point"",""coordinates"":[150.6077037389065,-33.61942181471994]}"
1625,0.14334070682525635,0,"{""type"":""Point"",""coordinates"":[150.42080150934598,-33.48793222678979]}"
1626,0.0122794508934021,0,"{""type"":""Point"",""coordinates"":[150.31552395282455,-33.809184824807176]}"
1627,0.06381958723068237,0,"{""type"":""Point"",""coordinates"":[150.23394072792343,-33.690369897441094]}"
1628,0.10963059216737747,0,"{""type"":""Point"",""coordinates"":[150.33055243489383,-33.83009835822926]}"
1629,0.05540843307971954,0,"{""type"":""Point"",""coordinates"":[150.36089597722412,-33.68988827831109]}"
1630,0.13950662314891815,0,"{""type"":""Point"",""coordinates"":[150.50337334031067,-33.40702324992183]}"
1631,0.014585256576538086,0,"{""type"":""Point"",""coordinates"":[150.50421801432915,-33.73481138808287]}"
1632,0.003055661916732788,0,"{""type"":""Point"",""coordinates"":[150.52844980900625,-33.72423037677219]}"
1633,-0.015435684472322464,0,"{""type"":""Point"",""coordinates"":[150.3877098305075,-33.800113975555306]}"
1634,0.22440394759178162,0,"{""type"":""Point"",""coordinates"":[150.32815005991517,-33.67347609667619]}"
1635,-0.007956653833389282,0,"{""type"":""Point"",""coordinates"":[150.48915304380773,-33.85234442033722]}"
1636,0.054250478744506836,0,"{""type"":""Point"",""coordinates"":[150.47451537349312,-33.715754628678184]}"
1637,0.1634710133075714,0,"{""type"":""Point"",""coordinates"":[150.24820583764642,-33.800471474560354]}"
1638,0.018250033259391785,0,"{""type"":""Point"",""coordinates"":[150.62366187947347,-33.72521531158985]}"
1639,-0.013771206140518188,0,"{""type"":""Point"",""coordinates"":[150.47655365404927,-33.835793619653586]}"
1640,0.02947765588760376,0,"{""type"":""Point"",""coordinates"":[150.2991268300851,-33.74599168326828]}"
1641,0.04190230369567871,0,"{""type"":""Point"",""coordinates"":[150.5187011831012,-33.64767061718875]}"
1642,-0.008852824568748474,0,"{""type"":""Point"",""coordinates"":[150.29321619871922,-33.70635002360673]}"
1643,0.1738814264535904,0,"{""type"":""Point"",""coordinates"":[150.43530301910283,-33.54593492577047]}"
1644,0.10419093817472458,0,"{""type"":""Point"",""coordinates"":[150.359399628315,-33.51141385318956]}"
1645,1.2278556823730469E-5,0,"{""type"":""Point"",""coordinates"":[150.2831377798921,-33.72668520301641]}"
1646,-0.09269604086875916,0,"{""type"":""Point"",""coordinates"":[150.60495141886815,-33.859529583866596]}"
1647,-0.009488850831985474,0,"{""type"":""Point"",""coordinates"":[150.56525252711035,-33.78489576906538]}"
1648,0.038053274154663086,0,"{""type"":""Point"",""coordinates"":[150.5801267943452,-33.65476195963555]}"
1649,0.06230838596820831,0,"{""type"":""Point"",""coordinates"":[150.5191480093952,-33.64371386332261]}"
1650,0.009028203785419464,0,"{""type"":""Point"",""coordinates"":[150.37010825600686,-33.60419504333478]}"
1651,0.004597336053848267,0,"{""type"":""Point"",""coordinates"":[150.55456682225505,-33.61968905152416]}"
1652,0.17274773120880127,0,"{""type"":""Point"",""coordinates"":[150.26423418541546,-33.559813865162354]}"
1653,0.287149578332901,1,"{""type"":""Point"",""coordinates"":[150.4677033454479,-33.58823038887091]}"
1654,0.2528817355632782,0,"{""type"":""Point"",""coordinates"":[150.41963566943863,-33.58994485567065]}"
1655,0.05410148203372955,0,"{""type"":""Point"",""coordinates"":[150.27220957450905,-33.67546532883928]}"
1656,-0.013551019132137299,0,"{""type"":""Point"",""coordinates"":[150.2479981671101,-33.5932635386664]}"
1657,0.001745671033859253,0,"{""type"":""Point"",""coordinates"":[150.53072193746044,-33.626905774475546]}"
1658,0.03255145251750946,0,"{""type"":""Point"",""coordinates"":[150.44233401427098,-33.77013965904176]}"
1659,0.23643352091312408,0,"{""type"":""Point"",""coordinates"":[150.2871948230842,-33.513906903015005]}"
1660,0.2747683525085449,1,"{""type"":""Point"",""coordinates"":[150.41627091203512,-33.62025365262111]}"
1661,0.11182481050491333,0,"{""type"":""Point"",""coordinates"":[150.28274939659724,-33.73043533467234]}"
1662,-0.011930197477340698,0,"{""type"":""Point"",""coordinates"":[150.5096168560279,-33.85933811340769]}"
1663,0.049021750688552856,0,"{""type"":""Point"",""coordinates"":[150.54178176383311,-33.70708844366785]}"
1664,0.1559368073940277,0,"{""type"":""Point"",""coordinates"":[150.44045642393615,-33.52972906030417]}"
1665,-0.026108339428901672,0,"{""type"":""Point"",""coordinates"":[150.57714828460283,-33.717165075141935]}"
1666,0.009017303586006165,0,"{""type"":""Point"",""coordinates"":[150.5771120806385,-33.72358780210134]}"
1667,-0.03043706715106964,0,"{""type"":""Point"",""coordinates"":[150.62854944610072,-33.7337270767996]}"
1668,0.039075061678886414,0,"{""type"":""Point"",""coordinates"":[150.4634581939303,-33.70651680060479]}"
1669,0.2896256148815155,1,"{""type"":""Point"",""coordinates"":[150.40706654865244,-33.49271024273302]}"
1670,0.0275336354970932,0,"{""type"":""Point"",""coordinates"":[150.2803226293955,-33.686975482096614]}"
1671,0.018722116947174072,0,"{""type"":""Point"",""coordinates"":[150.41288317123383,-33.674889208108446]}"
1672,0.2655622363090515,0,"{""type"":""Point"",""coordinates"":[150.45325486507897,-33.603900886649946]}"
1673,0.06004883348941803,0,"{""type"":""Point"",""coordinates"":[150.24402364507813,-33.772215580740955]}"
1674,0.008782118558883667,0,"{""type"":""Point"",""coordinates"":[150.28291064582848,-33.671126970697614]}"
1675,-0.005014300346374512,0,"{""type"":""Point"",""coordinates"":[150.31078141717398,-33.64799629767545]}"
1676,-0.01748618483543396,0,"{""type"":""Point"",""coordinates"":[150.54792323588825,-33.84565341919109]}"
1677,0.3172977566719055,1,"{""type"":""Point"",""coordinates"":[150.41785635046816,-33.86961341824059]}"
1678,0.02492782473564148,0,"{""type"":""Point"",""coordinates"":[150.32914914236758,-33.679295532797006]}"
1679,-0.005471959710121155,0,"{""type"":""Point"",""coordinates"":[150.5533730231417,-33.65896660359549]}"
1680,0.06442733108997345,0,"{""type"":""Point"",""coordinates"":[150.5141270338063,-33.65511449581729]}"
1681,0.04479876160621643,0,"{""type"":""Point"",""coordinates"":[150.64071988298795,-33.7368399421847]}"
1682,0.2721630930900574,1,"{""type"":""Point"",""coordinates"":[150.2415995774302,-33.79119582535659]}"
1683,0.03298519551753998,0,"{""type"":""Point"",""coordinates"":[150.323641664794,-33.812729002393496]}"
1684,-0.013097062706947327,0,"{""type"":""Point"",""coordinates"":[150.6185032312507,-33.6749463738543]}"
1685,-0.07769531011581421,0,"{""type"":""Point"",""coordinates"":[150.33064712589677,-33.727929638049424]}"
1686,-0.0017165839672088623,0,"{""type"":""Point"",""coordinates"":[150.5587900219486,-33.756961555149644]}"
1687,0.044947728514671326,0,"{""type"":""Point"",""coordinates"":[150.43938747376714,-33.64038814441334]}"
1688,0.013299360871315002,0,"{""type"":""Point"",""coordinates"":[150.52836619233284,-33.64923935468455]}"
1689,0.05128300189971924,0,"{""type"":""Point"",""coordinates"":[150.58391514552454,-33.74556090007711]}"
1690,0.13051065802574158,0,"{""type"":""Point"",""coordinates"":[150.40372164154888,-33.56950023778815]}"
1691,0.09182414412498474,0,"{""type"":""Point"",""coordinates"":[150.20881114614983,-33.79903893380426]}"
1692,0.06614810228347778,0,"{""type"":""Point"",""coordinates"":[150.42897825415562,-33.76905209490611]}"
1693,0.08088506758213043,0,"{""type"":""Point"",""coordinates"":[150.29544573923428,-33.845211970765945]}"
1694,0.03610849380493164,0,"{""type"":""Point"",""coordinates"":[150.60650536761443,-33.813883662304605]}"
1695,0.020350992679595947,0,"{""type"":""Point"",""coordinates"":[150.5749375421567,-33.80686207357708]}"
1696,0.27195578813552856,1,"{""type"":""Point"",""coordinates"":[150.3960504417226,-33.52057433837547]}"
1697,0.3322044014930725,1,"{""type"":""Point"",""coordinates"":[150.29080546996676,-33.5656734669035]}"
1698,0.1431746780872345,0,"{""type"":""Point"",""coordinates"":[150.28781079639035,-33.59095228941966]}"
1699,0.038438573479652405,0,"{""type"":""Point"",""coordinates"":[150.38641998593468,-33.78641478433116]}"
1700,0.012369483709335327,0,"{""type"":""Point"",""coordinates"":[150.28725212132306,-33.74636848399001]}"
1701,0.3920121192932129,1,"{""type"":""Point"",""coordinates"":[150.30198443928953,-33.55204840709667]}"
1702,0.035600557923316956,0,"{""type"":""Point"",""coordinates"":[150.39487038623176,-33.782556128178]}"
1703,-0.013319417834281921,0,"{""type"":""Point"",""coordinates"":[150.5181812948842,-33.616064285290854]}"
1704,0.24411743879318237,0,"{""type"":""Point"",""coordinates"":[150.4074646067139,-33.513178854375795]}"
1705,0.1654287874698639,0,"{""type"":""Point"",""coordinates"":[150.24208609637608,-33.77854592210314]}"
1706,-0.023289456963539124,0,"{""type"":""Point"",""coordinates"":[150.35437666220855,-33.783822359229]}"
1707,0.15152901411056519,0,"{""type"":""Point"",""coordinates"":[150.4896187126175,-33.41664856903241]}"
1708,0.03401179611682892,0,"{""type"":""Point"",""coordinates"":[150.31009960396432,-33.81179216488345]}"
1709,0.02723008394241333,0,"{""type"":""Point"",""coordinates"":[150.36543090872865,-33.72446500078353]}"
1710,-0.030885055661201477,0,"{""type"":""Point"",""coordinates"":[150.5520036696256,-33.639682757846984]}"
1711,-0.01716744899749756,0,"{""type"":""Point"",""coordinates"":[150.44436970653416,-33.83458663869535]}"
1712,-0.0821543037891388,0,"{""type"":""Point"",""coordinates"":[150.64192235919563,-33.770935120321866]}"
1713,0.015424057841300964,0,"{""type"":""Point"",""coordinates"":[150.24736891051143,-33.70530739260988]}"
1714,0.05491766333580017,0,"{""type"":""Point"",""coordinates"":[150.39269403616214,-33.70744424332661]}"
1715,0.02182444930076599,0,"{""type"":""Point"",""coordinates"":[150.53159908795706,-33.57366265966085]}"
1716,0.19807186722755432,0,"{""type"":""Point"",""coordinates"":[150.3420666500286,-33.66866304043876]}"
1717,-0.027140602469444275,0,"{""type"":""Point"",""coordinates"":[150.22112296226814,-33.78409271492486]}"
1718,-0.007151216268539429,0,"{""type"":""Point"",""coordinates"":[150.57825930417195,-33.63919170131601]}"
1719,0.18833084404468536,0,"{""type"":""Point"",""coordinates"":[150.3712551042727,-33.64842893720681]}"
1720,0.019655555486679077,0,"{""type"":""Point"",""coordinates"":[150.54679642329057,-33.73272325222067]}"
1721,0.021608561277389526,0,"{""type"":""Point"",""coordinates"":[150.50526283186838,-33.78797328175474]}"
1722,0.14740189909934998,0,"{""type"":""Point"",""coordinates"":[150.41187180733039,-33.586542221631184]}"
1723,0.134714275598526,0,"{""type"":""Point"",""coordinates"":[150.4193244036477,-33.59523028618395]}"
1724,0.03842577338218689,0,"{""type"":""Point"",""coordinates"":[150.48978539320936,-33.84197259034371]}"
1725,0.1297350823879242,0,"{""type"":""Point"",""coordinates"":[150.2655456795248,-33.56219292935649]}"
1726,-0.08854924142360687,0,"{""type"":""Point"",""coordinates"":[150.48695546502628,-33.641309684348066]}"
1727,0.06050097942352295,0,"{""type"":""Point"",""coordinates"":[150.48880413147182,-33.783055345896706]}"
1728,-0.007522374391555786,0,"{""type"":""Point"",""coordinates"":[150.42910676729332,-33.66944410243402]}"
1729,0.28200703859329224,1,"{""type"":""Point"",""coordinates"":[150.42914680475405,-33.84758310271492]}"
1730,0.07887205481529236,0,"{""type"":""Point"",""coordinates"":[150.2311586220913,-33.8519593017097]}"
1731,0.03694179654121399,0,"{""type"":""Point"",""coordinates"":[150.43507834683678,-33.77104820420574]}"
1732,0.0015358030796051025,0,"{""type"":""Point"",""coordinates"":[150.32055764869983,-33.72817986471073]}"
1733,0.02181604504585266,0,"{""type"":""Point"",""coordinates"":[150.25021400591888,-33.676518258171384]}"
1734,0.004565566778182983,0,"{""type"":""Point"",""coordinates"":[150.5013433747839,-33.68246400722439]}"
1735,-0.16694211959838867,0,"{""type"":""Point"",""coordinates"":[150.208533592113,-33.7387575013411]}"
1736,0.02237013354897499,0,"{""type"":""Point"",""coordinates"":[150.26967542823928,-33.62541503045749]}"
1737,0.09759398549795151,0,"{""type"":""Point"",""coordinates"":[150.3468477541384,-33.65794222849508]}"
1738,-0.003456428647041321,0,"{""type"":""Point"",""coordinates"":[150.57286146760438,-33.65891300686762]}"
1739,0.025659620761871338,0,"{""type"":""Point"",""coordinates"":[150.58214306338536,-33.838309827764895]}"
1740,0.0145455002784729,0,"{""type"":""Point"",""coordinates"":[150.5524733416777,-33.718680833308646]}"
1741,0.05966341495513916,0,"{""type"":""Point"",""coordinates"":[150.21745525983198,-33.81462788007589]}"
1742,-0.03565625101327896,0,"{""type"":""Point"",""coordinates"":[150.5541995412402,-33.69672920187914]}"
1743,0.014255732297897339,0,"{""type"":""Point"",""coordinates"":[150.4450691968863,-33.74982951560676]}"
1744,7.05033540725708E-4,0,"{""type"":""Point"",""coordinates"":[150.5636147746828,-33.63972297703194]}"
1745,0.013902008533477783,0,"{""type"":""Point"",""coordinates"":[150.51624768069513,-33.79231658174316]}"
1746,0.21138839423656464,0,"{""type"":""Point"",""coordinates"":[150.26123049561957,-33.57327518066764]}"
1747,-0.09044630080461502,0,"{""type"":""Point"",""coordinates"":[150.25023180659335,-33.733855516174756]}"
1748,0.08682455122470856,0,"{""type"":""Point"",""coordinates"":[150.25915834865938,-33.85981048759117]}"
1749,0.040452614426612854,0,"{""type"":""Point"",""coordinates"":[150.4749111169925,-33.482125415301944]}"
1750,0.059440478682518005,0,"{""type"":""Point"",""coordinates"":[150.24378372839232,-33.66945732771091]}"
1751,0.16877388954162598,0,"{""type"":""Point"",""coordinates"":[150.38985264969455,-33.52300687554119]}"
1752,0.046677589416503906,0,"{""type"":""Point"",""coordinates"":[150.3825606280448,-33.50975354481633]}"
1753,0.06301341950893402,0,"{""type"":""Point"",""coordinates"":[150.41240158565455,-33.716186583160386]}"
1754,0.13642148673534393,0,"{""type"":""Point"",""coordinates"":[150.3933725271221,-33.648175676909815]}"
1755,-0.005648255348205566,0,"{""type"":""Point"",""coordinates"":[150.20149649782624,-33.73163360137435]}"
1756,0.0048964619636535645,0,"{""type"":""Point"",""coordinates"":[150.60655536536362,-33.69551025822855]}"
1757,0.19672298431396484,0,"{""type"":""Point"",""coordinates"":[150.41806142068137,-33.82983028629596]}"
1758,0.16849255561828613,0,"{""type"":""Point"",""coordinates"":[150.25587064455775,-33.55003575539525]}"
1759,0.12968361377716064,0,"{""type"":""Point"",""coordinates"":[150.42983453520597,-33.88098976098233]}"
1760,0.23731325566768646,0,"{""type"":""Point"",""coordinates"":[150.42424004853007,-33.59140065263902]}"
1761,0.03952670097351074,0,"{""type"":""Point"",""coordinates"":[150.57411890094346,-33.79699926759006]}"
1762,0.17515382170677185,0,"{""type"":""Point"",""coordinates"":[150.32213626479603,-33.54624318600909]}"
1763,0.012289196252822876,0,"{""type"":""Point"",""coordinates"":[150.52455778193126,-33.74742594781122]}"
1764,0.20096208155155182,0,"{""type"":""Point"",""coordinates"":[150.29384265360494,-33.55927860915851]}"
1765,-0.006128400564193726,0,"{""type"":""Point"",""coordinates"":[150.55036501212763,-33.61572967649451]}"
1766,0.0841914564371109,0,"{""type"":""Point"",""coordinates"":[150.40017040344986,-33.56929057178833]}"
1767,0.021913930773735046,0,"{""type"":""Point"",""coordinates"":[150.2816960146279,-33.63812845362228]}"
1768,0.0132303386926651,0,"{""type"":""Point"",""coordinates"":[150.52022377080354,-33.862440031328056]}"
1769,0.13329926133155823,0,"{""type"":""Point"",""coordinates"":[150.26401523416544,-33.53097937291124]}"
1770,0.01883186399936676,0,"{""type"":""Point"",""coordinates"":[150.35519454466163,-33.71246673748145]}"
1771,0.02980738878250122,0,"{""type"":""Point"",""coordinates"":[150.43543574753863,-33.505423398273074]}"
1772,0.02244071662425995,0,"{""type"":""Point"",""coordinates"":[150.28100810105022,-33.69851569634739]}"
1773,0.28333479166030884,1,"{""type"":""Point"",""coordinates"":[150.37535674159403,-33.530598086317426]}"
1774,0.06800166517496109,0,"{""type"":""Point"",""coordinates"":[150.2492596596557,-33.66554155440502]}"
1775,0.06112457811832428,0,"{""type"":""Point"",""coordinates"":[150.4185196124245,-33.654615906328935]}"
1776,-0.006931126117706299,0,"{""type"":""Point"",""coordinates"":[150.61541669942702,-33.72268469837741]}"
1777,0.1255185902118683,0,"{""type"":""Point"",""coordinates"":[150.45846806270976,-33.811393806848756]}"
1778,-0.15852108597755432,0,"{""type"":""Point"",""coordinates"":[150.20515088680082,-33.77690864613862]}"
1779,0.034790173172950745,0,"{""type"":""Point"",""coordinates"":[150.50204650639503,-33.827695915384176]}"
1780,0.07933979481458664,0,"{""type"":""Point"",""coordinates"":[150.400180111896,-33.48121346988669]}"
1781,0.07093419134616852,0,"{""type"":""Point"",""coordinates"":[150.43100782737045,-33.855746413617695]}"
1782,0.15657955408096313,0,"{""type"":""Point"",""coordinates"":[150.41733818071233,-33.8371481815911]}"
1783,-0.0028133392333984375,0,"{""type"":""Point"",""coordinates"":[150.5917478218556,-33.77575828589034]}"
1784,0.05112844705581665,0,"{""type"":""Point"",""coordinates"":[150.53224178792354,-33.82193487742645]}"
1785,0.19090399146080017,0,"{""type"":""Point"",""coordinates"":[150.4092694586456,-33.475301180899265]}"
1786,0.046473756432533264,0,"{""type"":""Point"",""coordinates"":[150.3330199978586,-33.75718015203143]}"
1787,0.17021533846855164,0,"{""type"":""Point"",""coordinates"":[150.27365597375734,-33.79113251146493]}"
1788,0.009956806898117065,0,"{""type"":""Point"",""coordinates"":[150.30400605118336,-33.73611305824367]}"
1789,0.28408241271972656,1,"{""type"":""Point"",""coordinates"":[150.3117521318806,-33.52665793673547]}"
1790,0.02343161404132843,0,"{""type"":""Point"",""coordinates"":[150.22218088331186,-33.818246364487756]}"
1791,0.22874045372009277,0,"{""type"":""Point"",""coordinates"":[150.40344922017943,-33.62815393080932]}"
1792,0.05948062613606453,0,"{""type"":""Point"",""coordinates"":[150.28737537120486,-33.5352088510067]}"
1793,-0.002260938286781311,0,"{""type"":""Point"",""coordinates"":[150.32677778017674,-33.77571181789499]}"
1794,0.08977103233337402,0,"{""type"":""Point"",""coordinates"":[150.34734905387603,-33.83378051770583]}"
1795,-0.010976716876029968,0,"{""type"":""Point"",""coordinates"":[150.30832208168087,-33.66758548927864]}"
1796,0.11190835386514664,0,"{""type"":""Point"",""coordinates"":[150.28586207106136,-33.79854827763904]}"
1797,0.13151328265666962,0,"{""type"":""Point"",""coordinates"":[150.37313269334933,-33.63643657865323]}"
1798,0.03061448037624359,0,"{""type"":""Point"",""coordinates"":[150.25203961912138,-33.64111321108835]}"
1799,0.05719767510890961,0,"{""type"":""Point"",""coordinates"":[150.31097109877902,-33.65820925455421]}"
1800,-0.03731565177440643,0,"{""type"":""Point"",""coordinates"":[150.29879874676365,-33.649033275134045]}"
1801,0.0014903992414474487,0,"{""type"":""Point"",""coordinates"":[150.27728560725333,-33.63405191326334]}"
1802,0.05351871997117996,0,"{""type"":""Point"",""coordinates"":[150.18863785255306,-33.87786500961524]}"
1803,0.03080408275127411,0,"{""type"":""Point"",""coordinates"":[150.5913383695476,-33.78668070690884]}"
1804,0.10276982188224792,0,"{""type"":""Point"",""coordinates"":[150.51150903233076,-33.38961419428345]}"
1805,0.010794878005981445,0,"{""type"":""Point"",""coordinates"":[150.5596680228179,-33.78730350500845]}"
1806,0.029578298330307007,0,"{""type"":""Point"",""coordinates"":[150.5502113637258,-33.730627557559686]}"
1807,0.325336217880249,1,"{""type"":""Point"",""coordinates"":[150.2746564880958,-33.78433030268608]}"
1808,0.055155687034130096,0,"{""type"":""Point"",""coordinates"":[150.43832737594602,-33.59589182546141]}"
1809,0.2076384276151657,0,"{""type"":""Point"",""coordinates"":[150.41239705253673,-33.607255030915184]}"
1810,-0.07708107680082321,0,"{""type"":""Point"",""coordinates"":[150.18131860384713,-33.81124208481869]}"
1811,0.047368571162223816,0,"{""type"":""Point"",""coordinates"":[150.46805824769518,-33.771840140449]}"
1812,-0.021552324295043945,0,"{""type"":""Point"",""coordinates"":[150.5938063065096,-33.66875460631601]}"
1813,0.0024454891681671143,0,"{""type"":""Point"",""coordinates"":[150.54300597053728,-33.634480208776566]}"
1814,0.03015926480293274,0,"{""type"":""Point"",""coordinates"":[150.47042429732332,-33.66486998554348]}"
1815,0.05665364861488342,0,"{""type"":""Point"",""coordinates"":[150.29523888990946,-33.75405205893873]}"
1816,0.12209545075893402,0,"{""type"":""Point"",""coordinates"":[150.2881704623074,-33.78831995810489]}"
1817,0.02844993770122528,0,"{""type"":""Point"",""coordinates"":[150.43044097527408,-33.83605646828177]}"
1818,0.1637420803308487,0,"{""type"":""Point"",""coordinates"":[150.38918677395588,-33.578704609367065]}"
1819,0.035734593868255615,0,"{""type"":""Point"",""coordinates"":[150.58736773609832,-33.83000622310281]}"
1820,0.043989136815071106,0,"{""type"":""Point"",""coordinates"":[150.36954695290308,-33.71715229539399]}"
1821,0.26768627762794495,0,"{""type"":""Point"",""coordinates"":[150.36456100968178,-33.61962154652361]}"
1822,-0.02199658751487732,0,"{""type"":""Point"",""coordinates"":[150.58288836856056,-33.671376832239524]}"
1823,0.16769079864025116,0,"{""type"":""Point"",""coordinates"":[150.3821421049905,-33.53197324873242]}"
1824,0.0500703901052475,0,"{""type"":""Point"",""coordinates"":[150.4205310259903,-33.76488534007147]}"
1825,0.04167814552783966,0,"{""type"":""Point"",""coordinates"":[150.45170314656474,-33.474530915057336]}"
1826,0.031239688396453857,0,"{""type"":""Point"",""coordinates"":[150.54744041027107,-33.79112207566132]}"
1827,0.01949838176369667,0,"{""type"":""Point"",""coordinates"":[150.31535085690393,-33.62491245303193]}"
1828,0.006856109946966171,0,"{""type"":""Point"",""coordinates"":[150.24879899452938,-33.770273446519774]}"
1829,0.024995669722557068,0,"{""type"":""Point"",""coordinates"":[150.49839933160462,-33.76123572036664]}"
1830,0.04223424196243286,0,"{""type"":""Point"",""coordinates"":[150.30195701824934,-33.78206263162312]}"
1831,0.04695148766040802,0,"{""type"":""Point"",""coordinates"":[150.37185773874512,-33.73529473932554]}"
1832,-0.006562374532222748,0,"{""type"":""Point"",""coordinates"":[150.5600700392613,-33.65055732081071]}"
1833,-0.003297746181488037,0,"{""type"":""Point"",""coordinates"":[150.40032851763428,-33.60919798900185]}"
1834,-0.010873675346374512,0,"{""type"":""Point"",""coordinates"":[150.50689043525904,-33.6327217353438]}"
1835,0.285139799118042,1,"{""type"":""Point"",""coordinates"":[150.25972072300254,-33.513277290661705]}"
1836,0.014395356178283691,0,"{""type"":""Point"",""coordinates"":[150.6046964893692,-33.74808252672773]}"
1837,0.17280709743499756,0,"{""type"":""Point"",""coordinates"":[150.3563671729682,-33.59737755857253]}"
